round_number,emotion,text_id,timestamp,prolific_id,anger,boredom,disgust,fear,guilt,joy,pride,relief,sadness,shame,surprise,trust,generated_text,hidden_emo_text,event_duration,emotion_duration,intensity,confidence,suddenness,familiarity,predict_event,pleasantness,unpleasantness,goal_relevance,chance_responsblt,self_responsblt,other_responsblt,predict_conseq,goal_support,urgency,self_control,other_control,chance_control,accept_conseq,standards,social_norms,attention,not_consider,effort,previous_participation,age,gender,education,ethnicity,extravert,critical,dependable,anxious,open,quiet,sympathetic,disorganized,calm,conventional,did_you_lie?,original_demographics
round-6,relief,6794,2021/11/01 10:01:08 pm CET,93b1f25b01817b4828a62b076d4c5b02,1,1,1,1,1,1,1,1,1,1,1,1,the working week was over,the working week was over,days,hours,5,5,3,5,5,5,1,1,1,1,1,5,3,3,1,3,5,3,1,1,1,1,1,"No, I participated before and answered the next set of questions.",39,Female,Graduate degree (MA/MSc/MPhil/other),European,1,5,7,5,3,7,5,3,4,7,The event really happened in my life.,COPIED FROM: text id 6849
round-5,surprise,52500,2021/10/06 3:37:50 pm EET,ae949abbc2b0e8f80624bc0dad838b1b,1,2,1,1,1,2,2,1,1,1,1,3,I tested positive for covid-19.,I tested positive for covid-19.,hours,minutes,3,5,2,1,3,1,5,5,1,3,5,2,1,5,1,3,5,2,1,1,5,5,5,"Yes, first time, I will answer the following questions.",26,Male,High school,European,2,6,6,7,4,7,5,2,4,6,The event really happened in my life.,ORIGINAL
round-5,joy,51091,2021/10/06 2:02:57 pm EET,0ccfa19dc196884957c05ae3fd9d284d,1,3,1,1,2,1,1,1,1,1,1,3,I stepped foot in another country on holiday,I stepped foot in another country on holiday,minutes,hours,2,5,1,2,5,5,1,1,1,5,5,5,5,5,3,5,1,5,1,1,5,1,3,"No, I participated before and answered the next set of questions.",23,Female,High school,Australian/New Zealander,7,3,5,7,7,2,7,3,3,1,The event really happened in my life.,COPIED FROM: text id 5280
round-3,joy,3619,2021/09/03 9:52:38 pm EET,c77d357b388385fd0150481f1703ace8,1,2,1,1,1,1,1,3,2,1,1,1,my fiance told me he was flying home after a two week absence from one another,my fiance told me he was flying home after a two week absence from one another,seconds,hours,3,4,4,4,4,5,1,4,1,1,4,4,5,4,1,4,4,4,1,1,2,1,2,"Yes, first time, I will answer the following questions.",28,Female,Undergraduate degree (BA/BSc/other),Indigenous,6,5,5,7,5,1,6,3,2,2,--,ORIGINAL
round-2,disgust,254,2021/07/20 4:13:27 pm EET,0d167c8f2533ac37b455263fe54ce9c7,2,1,1,1,1,3,3,2,1,1,1,4,"I was very overweight, and saw myself on video","I was very overweight, and saw myself on video",minutes,days,4,4,2,4,3,3,4,2,1,5,1,2,2,1,2,4,4,2,1,1,1,3,4,"Yes, first time, I will answer the following questions.",31,Female,Undergraduate degree (BA/BSc/other),North American,3,5,5,6,3,6,6,3,5,3,--,ORIGINAL
round-4,fear,4545,2021/09/20 12:37:36 am EET,f7a7ff103eb75f0ef7b4d053a2115aef,2,5,1,1,2,3,4,1,3,1,1,2,"When I had to stay in hospital whilst pregnant with a suspected blood clot, because I wasnt allowed visitors for support and was unsure what it could mean for both mine and my unborn babies health.","When I had to stay in hospital whilst pregnant with a suspected blood clot, because I wasnt allowed visitors for support and was unsure what it could mean for both mine and my unborn babies health.",days,days,5,5,5,1,1,1,5,5,4,1,1,4,1,5,1,4,5,2,4,1,5,5,4,"No, I participated before and answered the next set of questions.",24,Female,Secondary education,European,1,2,6,3,6,6,7,2,5,4,--,COPIED FROM: text id 4243
round-5,guilt,51002,2021/10/06 1:45:14 pm EET,170d579b41922cd1d8b49fdca1167dea,1,1,1,1,1,2,1,2,1,1,1,1,"I caused a major IT outage at my workplace because I tried to change a system without having the proper knowledge of the changes I was making, which created alot of work for my team/manager.","I caused a major IT outage at my workplace because I tried to change a system without having the proper knowledge of the changes I was making, which created alot of work for my team/manager.",hours,days,5,5,4,2,4,1,5,4,1,5,2,3,1,5,5,5,1,2,3,1,5,2,5,"No, I participated before and answered the next set of questions.",25,Male,High school,European,4,2,6,2,5,4,5,2,5,4,The event really happened in my life.,COPIED FROM: text id 532
round-5,no-emotion,51449,2021/10/06 3:20:01 pm EET,2c9076f1040e200a7d104d48c35454e5,2,4,1,3,2,4,3,4,1,1,3,4,I felt no particular emotion when I witnessed a good friend and colleague get fired,I felt ... when I witnessed a good friend and colleague get fired,minutes,I had none,5,5,5,2,5,2,4,1,1,1,5,4,1,4,1,5,1,3,5,4,3,5,1,"No, I participated before and answered the next set of questions.",22,Gender Variant/Non-Conforming,High school,European,4,5,6,6,5,2,5,1,4,2,The event really happened in my life.,COPIED FROM: text id 51615
round-6,pride,6634,2021/11/01 8:16:20 pm CET,330eff07059322d61334313e1568915a,1,1,1,1,1,1,1,1,1,1,1,1,I completed a particularly challenging work task,I completed a particularly challenging work task,minutes,days,5,5,1,2,2,3,2,5,1,1,4,3,5,4,4,4,1,4,1,1,5,1,5,"No, I participated before and answered the next set of questions.",25,Female,Graduate degree (MA/MSc/MPhil/other),South Asian,2,5,7,6,6,5,6,1,4,2,The event really happened in my life.,COPIED FROM: text id 616
round-5,boredom,5440,2021/10/06 3:33:27 pm EET,9dc726ebb7c8085dda42cdc8df20a500,1,4,1,1,1,1,1,1,1,1,1,1,Isolating for 2 weeks,Isolating for 2 weeks,weeks,weeks,1,5,1,5,5,1,5,1,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,"No, I participated before and answered the next set of questions.",21,Female,High school,European,1,4,6,6,5,7,7,2,4,5,The event really happened in my life.,COPIED FROM: text id 5550
round-5,joy,51132,2021/10/06 2:46:21 pm EET,4100cda57dcd76fd39661b22e288d427,1,2,1,1,1,2,2,2,1,1,1,3,when I got to meet friends in a bar after having not been able to see them for almost 1 year.,when I got to meet friends in a bar after having not been able to see them for almost 1 year.,hours,hours,4,5,2,4,4,5,1,3,1,4,3,3,5,3,4,3,2,3,1,1,4,1,3,"No, I participated before and answered the next set of questions.",38,Male,Undergraduate degree (BA/BSc/other),European,5,5,6,3,6,4,6,3,6,3,The event really happened in my life.,COPIED FROM: text id 52315
round-6,joy,6531,2021/11/01 10:00:19 pm CET,6015a1f726df265644488a4b16fc89a7,1,2,1,1,2,1,1,1,1,2,1,1,I felt joy when I was able to assist my neighbour with a task that would take some stress of them,I felt ... when I was able to assist my neighbour with a task that would take some stress of them,minutes,days,4,5,1,4,5,5,1,1,1,5,1,5,5,1,3,1,1,3,1,1,5,1,3,"No, I participated before and answered the next set of questions.",28,Female,High school,Australian/New Zealander,2,6,5,6,3,4,6,2,3,6,The event really happened in my life.,COPIED FROM: text id 6211
round-4,pride,41068,2021/09/20 2:30:09 am EET,463fd765c849f1b4a95ecadd6ea64d27,2,3,1,1,1,3,1,1,3,1,1,1,I got invited to join the golden keys honour society for my university,I got invited to join the golden keys honour society for my university,seconds,minutes,4,5,4,3,1,5,1,4,1,5,1,2,4,3,2,3,2,4,1,1,3,1,2,"Yes, first time, I will answer the following questions.",19,Female,High school,North American,3,5,7,5,5,5,6,3,3,5,--,ORIGINAL
round-5,shame,52299,2021/10/06 2:24:35 pm EET,480c4bf9349d65b64880ff349dafbec2,2,3,2,2,2,2,1,1,4,2,3,2,I felt shame when I did something wrong in work and my boss pulled me up on it,I felt ... when I did something wrong in work and my boss pulled me up on it,minutes,days,4,4,2,2,4,1,5,4,1,5,2,5,2,4,5,3,1,2,1,2,4,5,5,"No, I participated before and answered the next set of questions.",18,Female,Secondary education,European,2,4,5,7,3,4,6,2,2,2,The event really happened in my life.,COPIED FROM: text id 5506
round-5,disgust,5683,2021/10/06 3:45:29 pm EET,a579784a1d81222bec680d9c0b8d8d6b,1,1,1,1,1,1,1,1,1,1,1,1,I visited my grandparents house and discovered it was filthy,I visited my grandparents house and discovered it was filthy,hours,weeks,5,4,1,3,3,1,5,4,3,1,3,1,1,5,1,5,2,1,4,1,2,5,5,"No, I participated before and answered the next set of questions.",25,Female,Undergraduate degree (BA/BSc/other),European,2,7,3,7,3,7,4,4,1,2,The event really happened in my life.,COPIED FROM: text id 51173
round-3,boredom,3171,2021/09/03 5:16:02 pm EET,1b4be0d0b6fc2b97d98c171642563ce8,1,2,1,2,1,3,1,3,1,1,1,2,"after I graduated from college and started my new full time job, I didn't really do anything on my off days and felt stuck at home waiting to go back to work.","after I graduated from college and started my new full time job, I didn't really do anything on my off days and felt stuck at home waiting to go back to work.",days,days,4,4,3,2,1,2,4,2,2,4,1,1,3,2,2,1,4,4,3,1,1,5,5,"Yes, first time, I will answer the following questions.",21,Female,Undergraduate degree (BA/BSc/other),mixed : asian & white,5,6,6,2,3,5,6,2,7,6,--,ORIGINAL
round-5,trust,52871,2021/10/06 6:26:52 pm EET,4810c79a6afc1136f49cbd19e5f2217f,1,1,1,1,1,1,1,1,1,1,1,1,"my boss confided in me that he planned to leave months in advance, which would have significant ramifications for the company, and that I was the first person he told","my boss confided in me that he planned to leave months in advance, which would have significant ramifications for the company, and that I was the first person he told",minutes,hours,4,4,4,2,3,3,3,4,3,2,5,4,4,1,4,5,2,5,1,1,2,1,1,"No, I participated before and answered the next set of questions.",33,Female,Graduate degree (MA/MSc/MPhil/other),East Asian,3,6,7,1,7,7,5,1,7,5,The event really happened in my life.,COPIED FROM: text id 51966
round-5,pride,51793,2021/10/06 5:54:56 pm EET,e262b9f79527e999569cf23809fd3191,1,1,1,1,1,1,1,1,1,1,1,1,completed a virtual marathon,completed a virtual marathon,weeks,hours,4,5,1,4,4,4,1,2,1,5,1,5,4,1,4,1,1,5,1,1,4,1,5,"No, I participated before and answered the next set of questions.",25,Male,Undergraduate degree (BA/BSc/other),European,3,2,5,7,4,6,7,5,3,4,The event really happened in my life.,COPIED FROM: text id 5774
round-5,pride,51722,2021/10/06 5:17:28 pm EET,ffac822e48a43f96379cd31ca1a804e8,1,3,1,1,1,2,1,1,1,1,1,1,I felt PRIDE when I aced 4 exams in one week,I felt ... when I aced 4 exams in one week,days,hours,3,4,1,2,3,2,3,2,1,1,2,2,3,2,2,3,1,3,1,1,5,1,5,"Yes, first time, I will answer the following questions.",21,Female,High school,European,6,4,6,3,6,3,7,3,6,1,The event really happened in my life.,ORIGINAL
round-3,sadness,31013,2021/09/03 10:01:27 pm EET,d8bee2acb2c21ccac0330b0bef7b721b,1,2,1,1,1,3,1,2,3,1,1,1,I realized how poor I was today,I realized how poor I was today,seconds,hours,5,5,2,5,5,1,5,5,1,3,5,5,1,4,2,3,4,1,5,3,5,1,4,"No, I participated before and answered the next set of questions.",26,Female,Undergraduate degree (BA/BSc/other),North American,5,6,6,3,7,5,5,2,6,1,--,COPIED FROM: text id 3630
round-4,fear,4572,2021/09/20 2:01:50 am EET,a7226d1e5a4d68e7453486aed4ad5e18,1,5,1,1,3,2,2,2,4,1,1,1,when i lost my friends at a concert,when i lost my friends at a concert,minutes,minutes,5,5,5,4,4,2,5,5,4,5,3,4,4,3,4,3,4,3,3,4,4,4,4,"Yes, first time, I will answer the following questions.",20,Female,Secondary education,European,4.3,5.2,4.4,5.5,4.5,6.1,5.4,2.2,2.4,2.1,--,"AVERAGED: text id 4452, 4408, 4616, 4572, 4714, 4788, 4885, 4961, 4923, 4945, 41443, 41838"
round-4,pride,41123,2021/09/20 1:45:05 am EET,257318ce48008e4c0842b375467274a0,1,3,1,1,1,1,1,1,1,1,1,1,I felt pride because my boyfriend has stuck through his apprenticeship and come out the other end as a barber,I felt ... because my boyfriend has stuck through his apprenticeship and come out the other end as a barber,weeks,weeks,4,5,1,1,5,5,1,2,1,1,5,5,2,1,2,5,1,1,1,1,1,1,1,"No, I participated before and answered the next set of questions.",22,Female,High school,European,1,5,1,6,6,4,5,5,1,4,--,COPIED FROM: text id 4377
round-6,relief,6806,2021/11/01 10:06:49 pm CET,3e3ee242c3c200792912bbcf7600a0d0,1,2,1,1,1,3,1,1,1,1,1,3,"after 10 years of suffering with migraines, I got diagnosed with IIH which I got medicated for and helped alot","after 10 years of suffering with migraines, I got diagnosed with IIH which I got medicated for and helped alot",minutes,weeks,5,5,1,5,1,5,1,5,1,1,5,1,5,5,1,1,5,1,1,1,1,1,1,"No, I participated before and answered the next set of questions.",26,Female,High school,European,2,5,5,5,4,6,2,1,1,5,The event really happened in my life.,COPIED FROM: text id 6604
round-4,joy,4826,2021/09/20 1:27:42 am EET,fba2177fcf1c169dd45e575b55cad8d1,1,2,1,1,1,1,1,1,1,1,1,3,I had a really good track race,I had a really good track race,minutes,days,4,4,1,5,4,5,1,5,1,5,1,4,3,3,5,5,1,4,1,1,5,1,5,"Yes, first time, I will answer the following questions.",28,Female,Undergraduate degree (BA/BSc/other),East Asian,5,2,7,7,6,6,6,2,6,5,--,ORIGINAL
round-4,no-emotion,4955,2021/09/20 12:40:30 am EET,28be031ccabcd19e265a27e44884512f,1,2,2,2,2,1,1,1,1,2,1,1,I was playing my Nintendo switch game,I was playing my Nintendo switch game,hours,minutes,3,4,1,4,4,3,3,1,1,5,1,4,3,1,5,1,1,5,1,1,2,1,1,"No, I participated before and answered the next set of questions.",26,Female,Undergraduate degree (BA/BSc/other),European,2,5,5,7,5,6,7,3,5,5,--,COPIED FROM: text id 4135
round-4,pride,41164,2021/09/20 1:43:04 am EET,94b948689921d6ec222db646176fb279,1,3,1,1,1,2,1,1,1,1,2,2,I received rookie of the year during the first year at my job,I received rookie of the year during the first year at my job,seconds,hours,3,5,4,2,2,5,1,2,1,5,3,2,2,3,1,5,1,2,1,1,3,1,1,"Yes, first time, I will answer the following questions.",22,Female,High school,North American,3,5,6,5,5,6,6,3,5,5,--,"AVERAGED: text id 41164, 41225"
round-3,joy,3629,2021/09/03 8:58:16 pm EET,bb46ac8766b986c34e28e966c52152be,1,2,1,1,1,1,1,1,1,1,1,1,I went on my holiday to Copenhagen.,I went on my holiday to Copenhagen.,days,hours,4,4,1,2,4,5,1,1,1,5,3,4,5,3,4,4,1,2,1,1,1,1,1,"No, I participated before and answered the next set of questions.",26,Female,Undergraduate degree (BA/BSc/other),European,2,5,5,6,4,6,6,4,5,5,--,COPIED FROM: text id 349
round-5,boredom,5479,2021/10/06 3:45:24 pm EET,1a7a889d7acdeaa79db9f740c3c18028,1,2,1,2,1,3,1,1,2,1,1,1,I felt boredom when I was hanging out alone this past weekend.,I felt ... when I was hanging out alone this past weekend.,hours,hours,4,5,2,4,4,2,4,2,1,5,2,3,2,2,5,1,1,3,2,1,1,3,2,"No, I participated before and answered the next set of questions.",31,Female,Undergraduate degree (BA/BSc/other),North American,5,2,6,3,5,5,6,1,6,3,The event really happened in my life.,COPIED FROM: text id 3541
round-5,trust,52845,2021/10/06 6:17:34 pm EET,42c55fe4acbf1fe8e6866d999f57e439,1,2,1,1,1,2,1,1,1,1,1,1,i applied for a joint mortgage with my partner,i applied for a joint mortgage with my partner,weeks,weeks,4,4,4,1,1,5,1,5,1,5,5,4,5,5,3,5,2,5,1,1,5,1,5,"No, I participated before and answered the next set of questions.",24,Female,Undergraduate degree (BA/BSc/other),European,2,5,4,1,4,3,2,1,6,6,The event really happened in my life.,COPIED FROM: text id 51232
round-4,fear,4616,2021/09/20 1:51:10 am EET,a7226d1e5a4d68e7453486aed4ad5e18,2,3,2,4,4,3,2,2,4,1,1,1,when i lost my items on holiday becuase they where very important to me,when i lost my items on holiday becuase they where very important to me,days,days,5,5,5,2,4,2,5,3,4,3,4,3,3,3,3,4,2,4,4,1,4,5,5,"Yes, first time, I will answer the following questions.",20,Female,Secondary education,European,4.3,5.2,4.4,5.5,4.5,6.1,5.4,2.2,2.4,2.1,--,"AVERAGED: text id 4452, 4408, 4616, 4572, 4714, 4788, 4885, 4961, 4923, 4945, 41443, 41838"
round-6,anger,659,2021/11/01 8:56:43 pm CET,baa6e0aebfb108b83887ea4039713021,1,1,1,1,1,1,1,1,1,1,1,1,I was mistreated at work.,I was mistreated at work.,weeks,weeks,5,5,4,2,1,1,5,5,1,1,5,2,1,3,1,5,1,1,5,4,5,5,5,"No, I participated before and answered the next set of questions.",40,Female,Graduate degree (MA/MSc/MPhil/other),European,5,1,6,7,2,2,7,1,1,1,The event really happened in my life.,COPIED FROM: text id 61033
round-4,anger,425,2021/09/19 11:42:09 pm EET,d5297113b5514cbd5c4039c94055fe25,1,3,1,1,1,3,1,1,3,1,1,4,"I was running late in the morning after having a long night where I couldn't sleep. Went downstairs in a rush, wanted to make myself coffee but the machine just kept blinking and not warming up -- got angry at the machine because it wasn't working right when i felt i needed the most","I was running late in the morning after having a long night where I couldn't sleep. Went downstairs in a rush, wanted to make myself coffee but the machine just kept blinking and not warming up -- got ... at the machine because it wasn't working right when i felt i needed the most",minutes,minutes,3,5,3,5,4,1,4,1,5,1,1,3,1,1,1,1,5,5,1,1,4,5,2,"Yes, first time, I will answer the following questions.",18,Female,No formal qualifications,mixed,3,1,5,6,6,6,6,1,5,4,--,ORIGINAL
round-4,trust,41925,2021/09/20 12:58:09 am EET,a58f95b5afd380c122fcfaf889f2ffda,1,1,1,1,1,3,1,1,1,1,1,1,I talked to my sister about anger I was feeling towards my parents because I know she will always be there for me and listen to what I have to say. She would never tell anyone the things I told her.,I talked to my sister about anger I was feeling towards my parents because I know she will always be there for me and listen to what I have to say. She would never tell anyone the things I told her.,minutes,weeks,4,5,2,5,5,5,1,4,2,3,4,4,4,2,3,2,1,3,2,1,4,2,4,"Yes, first time, I will answer the following questions.",23,Female,Graduate degree (MA/MSc/MPhil/other),North American,5,3,7,5,5,5,7,2,5,2,--,ORIGINAL
round-4,shame,41542,2021/09/20 1:58:22 am EET,63b54d76acbf9ea44275657b4851da16,2,4,2,1,4,3,4,4,2,4,1,3,when i let others down,when i let others down,hours,weeks,2,5,1,4,4,4,2,5,1,5,2,4,1,1,4,2,1,1,5,2,4,5,5,"No, I participated before and answered the next set of questions.",20,Male,Undergraduate degree (BA/BSc/other),European,5,2,6,1,6,7,5,7,6,2,--,COPIED FROM REJECTED: text id 4615
round-6,boredom,6116,2021/11/01 8:36:30 pm CET,1fa3b533d51fe2660e6d7c406b0dd38c,1,2,1,1,1,3,2,2,1,1,3,3,I was with my friends that wanted to stay inside of their home and watch television but I was wanted to go and do something outdoors.,I was with my friends that wanted to stay inside of their home and watch television but I was wanted to go and do something outdoors.,hours,hours,3,5,2,4,1,2,4,1,1,3,5,4,1,3,2,5,1,4,3,1,2,4,2,"No, I participated before and answered the next set of questions.",30,Male,Undergraduate degree (BA/BSc/other),European,6,5,6,3,5,2,7,1,6,3,The event really happened in my life.,COPIED FROM: text id 630
round-3,fear,3388,2021/09/03 5:07:15 pm EET,97a9b9096695cd89f6444982de2c0fbf,4,3,2,4,4,2,2,4,2,2,2,4,I felt fear when I found out my roommate was a drug dealer,I felt ... when I found out my roommate was a drug dealer,weeks,weeks,5,3,5,1,1,1,5,5,1,1,5,1,1,5,1,5,1,1,5,5,5,1,5,"No, I participated before and answered the next set of questions.",28,Female,Graduate degree (MA/MSc/MPhil/other),European,6,5,7,7,3,3,7,1,7,1,--,COPIED FROM: text id 3272
